0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
7.69459862670642e-23,5.684422005029409e-22,4.0314581568062645e-21,2.744817691969876e-20,1.79407401238564e-19,1.1257519545234085e-18,6.7814188194379525e-18,3.9216960243814e-17,2.1772223903555597e-16,1.1603985010839856e-15,5.9372731511694584e-15,2.9163685307990903e-14,1.3752234849134805e-13,6.225577737568753e-13,2.7055872512705062e-12,1.1288050158021126e-11,4.521180235705364e-11,1.7384420310237249e-10,6.417178354458208e-10,2.2740683276058303e-09,7.736391024257605e-09,2.5266717140660865e-08,7.921997988730177e-08,2.3844934860819945e-07,6.89021948157255e-07,1.9113731247039165e-06,5.090183015471749e-06,1.301358110287144e-05,3.194006177554185e-05,7.525756870791e-05,0.00017023157566745375,0.00036966263720066396,0.0007706310423961532,0.001542278996291108,0.002963158566281053,0.005465404924207421,0.009677547205460001,0.016450676280292814,0.026845884504898408,0.0420578610474252,0.0632546051992644,0.0913298239110567,0.12659268009004163,0.16845351275175113,0.2151924610030312,0.2639061652437298,0.3107044856019805,0.35117291568936065,0.38103950731847186,0.396912250799448,0.396912250799448,0.38103950731847186,0.35117291568936065,0.3107044856019805,0.2639061652437302,0.2151924610030312,0.16845351275175113,0.12659268009004163,0.09132982391105697,0.0632546051992644,0.0420578610474252,0.026845884504898408,0.016450676280292852,0.009677547205460022,0.005465404924207421,0.002963158566281053,0.0015422789962911039,0.0007706310423961553,0.00036966263720066494,0.00017023157566745375,7.525756870791e-05,3.194006177554196e-05,1.3013581102871508e-05,5.090183015471749e-06,1.9113731247039165e-06,6.890219481572587e-07,2.384493486082007e-07,7.921997988730177e-08,2.5266717140660865e-08,7.736391024257633e-09,2.2740683276058142e-09,6.417178354458208e-10,1.7384420310237435e-10,4.521180235705364e-11,1.1288050158021205e-11,2.705587251270468e-12,6.225577737568753e-13,1.3752234849135001e-13,2.9163685307990695e-14,5.9372731511694584e-15,1.160398501084002e-15,2.1772223903555597e-16,3.921696024381456e-17,6.7814188194378084e-18,1.1257519545234085e-18,1.7940740123856659e-19,2.744817691969876e-20,4.0314581568062645e-21,5.684422005029327e-22,7.69459862670642e-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.357865635442316e-48,1.3275766713934596e-46,6.92848334341008e-45,3.3516198036330565e-43,1.502828159527568e-41,6.245998938289404e-40,2.4062042727678814e-38,8.59213489729934e-37,2.843856548977297e-35,8.72473591280156e-34,2.481046479962261e-32,6.539665217710002e-31,1.5977695408231386e-29,3.618351593904142e-28,7.595308136107105e-27,1.4778080773132768e-25,2.665193098655327e-24,4.4553038666143155e-23,6.903415050896556e-22,9.914907025075592e-21,1.3199312548154865e-19,1.6287408351962238e-18,1.8629048051555597e-17,1.9750011211671377e-16,1.9408055959559248e-15,1.767806517089663e-14,1.4925381170549852e-13,1.168030376125263e-12,8.472680878693289e-12,5.69672908575849e-11,3.5503264642892986e-10,2.050921408446601e-09,1.0981653915245934e-08,5.4503512686025304e-08,2.5073746955281935e-07,1.0691828649215627e-06,4.225934359727721e-06,1.5482158513062155e-05,5.257487852705366e-05,0.00016548668329938453,0.00048282064453124783,0.0013057096586306862,0.0032729954953337223,0.007604702066157598,0.01637785441506282,0.03269413218050227,0.06049515970585386,0.10375509842375373,0.16494390474724616,0.24305306489845843,0.331973898030679,0.4202858606992692,0.4932006349398999,0.5364638722228565,0.540873045307056,0.5054616410027704,0.43784366751457965,0.35155068502509174,0.26163439085193413,0.1804844193808484,0.11540446425523024,0.0683980164610352,0.03757529606775534,0.019133715877341265,0.009030966594428784,0.003951001154631109,0.0016022050011640463,0.0006022364190830669,0.00020982341580066103,6.776085795316819e-05,2.028345090360278e-05,5.627853709352357e-06,1.4473773102642133e-06,3.450314840032335e-07,7.623838673383934e-08,1.561444941077352e-08,2.964269311342522e-09,5.216108858367175e-10,8.507728860587947e-11,1.2862300165325532e-11,1.8024434412482428e-12,2.3412223266895043e-13,2.8187831960553376e-14,3.1457100964152855e-15,3.253971346318193e-16,3.119943706389878e-17,2.7727952246341333e-18,2.2841616856502693e-19,1.7441100841055638e-20,1.234408630310886e-21,8.098079041139051e-23,4.9242838501049834e-24,2.775505883211265e-25,1.4500374909760766e-26,7.021894751287662e-28,3.151863536026888e-29,1.3113496411248497e-30,5.057170585264112e-32,1.807734765981585e-33,5.989627625003482e-35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5910126699423478e-277,7.136392949389382e-227,2.5587757877800435e-181,7.333884557889658e-141,1.6802900905503208e-105,3.0773920153205125e-75,4.505362489074474e-50,5.27260230155736e-30,4.932517680972716e-15,3.688592223143157e-05,2.2049614534112183,1.0536338550318145,4.024637706275523e-06,1.2288877822448846e-16,2.9994803484147816e-32,5.852321485592642e-53,9.127643917038672e-79,1.1379876872069771e-109,1.1341351136650002e-145,9.035254502081583e-187,5.753926941950826e-233,2.929116574391322e-284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.700691047765293e-292,5.2987554738214504e-253,5.544184417183516e-217,9.966556119352333e-184,3.078195678839432e-153,1.6333941313407786e-125,1.4891190399349457e-100,2.3324454811531167e-78,6.276784885741008e-59,2.9020617410739755e-42,2.3052589113727053e-28,3.14612830737905e-17,7.376949494469841e-09,0.0029718086942485174,2.0568780648440734,2.4459067952210765,0.004997064089170844,1.7540161764578934e-08,1.0577814051274245e-16,1.0959782136723376e-27,1.9509744103005044e-41,5.966846753520639e-58,3.135319863971511e-77,2.8304955923244547e-99,4.39022492338211e-124,1.1699161007888176e-151,5.3563176441634706e-182,4.2132922935437796e-215,5.694039991333031e-251,1.3220963191098426e-289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.016416240795148e-50,2.0681246695526525e-48,1.308569103282423e-46,7.64101603138683e-45,4.117561190965217e-43,2.0476867265015445e-41,9.397697692784188e-40,3.980282781465353e-38,1.5557538608668907e-36,5.611802124226479e-35,1.8680922251050016e-33,5.73890160709108e-32,1.627023204788154e-30,4.256897735372754e-29,1.0278439630604115e-27,2.2903173544188091e-26,4.709758520058647e-25,8.937912920319878e-24,1.56533789792988e-22,2.529965406470754e-21,3.77359743420298e-20,5.194348154511713e-19,6.598436542918909e-18,7.735449155468721e-17,8.368825828652665e-16,8.35560738632931e-15,7.698852921206227e-14,6.546490212183567e-13,5.1371887752869084e-12,3.720292006986925e-11,2.4863544187052605e-10,1.5334991651788367e-09,8.728478659994888e-09,4.58488098997087e-08,2.222552773853594e-07,9.942843390268467e-07,4.104909794796932e-06,1.563979798681758e-05,5.499119564963099e-05,0.00017843896186138733,0.0005343437272013729,0.0014766794976882687,0.0037660516938238025,0.00886381760722539,0.019252620353331674,0.03859165335584026,0.0713890208690236,0.12187200832135246,0.19200432541410686,0.27915959472120416,0.3745662197532736,0.46380898636878665,0.5300101808722725,0.5589381680294694,0.5439736016744124,0.488569536210014,0.40495749884137333,0.3097611936439723,0.21866489955124596,0.142451046114807,0.08564198267367922,0.04751626384174787,0.024329453822839256,0.011496269493711849,0.005013211352553008,0.002017481658686959,0.0007492688505101977,0.00025680310052690456,8.122642702341692e-05,2.370985724615947e-05,6.3869722679848066e-06,1.587799364943045e-06,3.642761345323561e-07,7.712591282261255e-08,1.5069693417041327e-08,2.717333975470918e-09,4.5218497006844857e-10,6.944224123366961e-11,9.841602895865003e-12,1.287189379889538e-12,1.5536513275552747e-13,1.730609865639827e-14,1.7790136976050153e-15,1.6876947946695419e-16,1.4775528773221684e-17,1.1937864775014175e-18,8.901122551141365e-20,6.124877511916095e-21,3.8894172630270383e-22,2.2793245550152888e-23,1.2327139280481554e-24,6.152518650835618e-26,2.833857949734813e-27,1.2045857386321723e-28,4.725326909951634e-30,1.7106474089003843e-31,5.7150975864868446e-33,1.7620624613104252e-34,5.013643502013434e-36,1.3164976945292299e-37
1.6503417529380696e-59,2.464363211218839e-57,3.347448213503911e-55,4.1361981653298475e-53,4.64908117028398e-51,4.753475287507007e-49,4.421133943662841e-47,3.740541050430575e-45,2.8788132866543142e-43,2.0154447263691945e-41,1.2835317212389482e-39,7.43567913863379e-38,3.9184381510434366e-36,1.8783809363166538e-34,8.190919696853561e-33,3.249076858391213e-31,1.1723724983214292e-29,3.8481286236748407e-28,1.1489783836824634e-26,3.1207031327998387e-25,7.710301773088352e-24,1.7328805053552783e-22,3.542779934748219e-21,6.588674567630669e-20,1.1146287952945751e-18,1.7153027356186108e-17,2.4012071207153643e-16,3.057713462855271e-15,3.541948716248284e-14,3.732210003815537e-13,3.57740571943963e-12,3.1192389256406015e-11,2.4740439322933943e-10,1.7850257816834073e-09,1.1715474944216123e-08,6.994450909955718e-08,3.7986184551165235e-07,1.8766187093568496e-06,8.433439432332231e-06,3.447559253640894e-05,0.0001282026695789745,0.00043367133669324723,0.0013344511770304755,0.0037352784309881656,0.009510899477226059,0.02202918973850274,0.04641451065217653,0.08895847905574822,0.15509551620576995,0.24597414328622486,0.3548607704832062,0.46569850764337395,0.5559426869744964,0.6037171564780266,0.5963693765500141,0.5358897761098559,0.43804016017642866,0.3257097109984486,0.22030573649969162,0.13554990730612276,0.0758666599508896,0.03862611460241219,0.01788913763091098,0.007536611115088773,0.0028882922049884756,0.0010068956632529914,0.00031930530423785256,9.210985872644574e-05,2.4170432403367185e-05,5.7695380798816115e-06,1.2527833962259886e-06,2.4745102326300004e-07,4.4461165164833406e-08,7.26692613863957e-09,1.080435816850462e-09,1.4612533507532704e-10,1.797754513606871e-11,2.0119332873757765e-12,2.048212842438581e-13,1.8967710573555e-14,1.5978391720739507e-15,1.224417517340745e-16,8.535015715162068e-18,5.411995619793817e-19,3.1216834955730997e-20,1.6379423824695625e-21,7.81783847993865e-23,3.394322374008077e-24,1.3405956341242891e-25,4.816381006638547e-27,1.5740632880970923e-28,4.6795260082727346e-30,1.265493332358972e-31,3.113122266225195e-33,6.966438614427213e-35,1.4180899267275625e-36,2.6258810557273544e-38,4.423078512613156e-40,6.777235349471137e-42,9.446236333116976e-44
2.6454440764830167e-156,1.669681706533294e-150,8.176833317789616e-145,3.10708370247564e-139,9.160878290310916e-134,2.0957410764498637e-128,3.720098936886043e-123,5.123747352490269e-118,5.475670113449686e-113,4.5404949484338885e-108,2.9213626336858207e-103,1.4584249835076815e-98,5.649357688128183e-94,1.6979715238615026e-89,3.959844067111414e-85,7.165427701323436e-81,1.0060568084979138e-76,1.0960219271735851e-72,9.264720740631424e-69,6.076615762741581e-65,3.0924847781955156e-61,1.221151978814225e-57,3.741521254210186e-54,8.894940920384024e-51,1.640794801032827e-47,2.3484527503444174e-44,2.6081089804652106e-41,2.2474290717659742e-38,1.5026665067508967e-35,7.795708126108296e-33,3.1380863295243433e-30,9.801455115556429e-28,2.375377159133996e-25,4.4667428298194075e-23,6.517269405979844e-21,7.378307500204452e-19,6.481330686414718e-17,4.417615995031683e-15,2.3362972370033167e-13,9.587040921478215e-12,3.052512275011443e-10,7.5413067954191e-09,1.445613353782076e-07,2.1501761768719642e-06,2.4814886451249864e-05,0.00022221168418371854,0.0015439663890293072,0.00832386723936008,0.03482000266625095,0.11301830961146417,0.28463294535585415,0.5562088291735087,0.8433482388003097,0.9921843174849759,0.9057203514204407,0.6415230225646975,0.352571106892671,0.15034796136968454,0.04974675083484499,0.012771686492887856,0.0025441817348774605,0.00039324604514436273,4.7162514205353475e-05,4.388800973113077e-06,3.168919275937328e-07,1.775386111269832e-08,7.717751878123804e-10,2.603185750181751e-11,6.812960273981644e-13,1.3835119257691306e-14,2.179948881196772e-16,2.6651770477700333e-18,2.5282625486077697e-20,1.8609496825330449e-22,1.0628291123999307e-24,4.709866586062418e-27,1.619459609466671e-29,4.3206390709918023e-32,8.944214553127346e-35,1.436655965516376e-37,1.7905221782497287e-40,1.7315019346217373e-43,1.2992197374614125e-46,7.564123140328505e-50,3.4170467703163166e-53,1.1977318768689885e-56,3.25750165728553e-60,6.874261274876948e-64,1.1255992009388505e-67,1.4300718889017284e-71,1.4097701656252518e-75,1.0783385058255504e-79,6.399974794636171e-84,2.947255357577369e-88,1.0531097176133803e-92,2.919751073793584e-97,6.2810808772910584e-102,1.0484296547871439e-106,1.357877397964166e-111,1.3645774013743446e-116
0.0,0.0,0.0,8.903e-321,4.0224656789183907e-308,1.0096827103411348e-295,1.4085304065241356e-283,1.0920342732028256e-271,4.705383722448118e-260,1.1267888936373347e-248,1.4996116457031832e-237,1.1091844848169887e-226,4.5595029667279714e-216,1.0416455289463986e-205,1.3225470782691862e-195,9.332350934113012e-186,3.6598199297566004e-176,7.97658704487738e-167,9.661915494856274e-158,6.504263028528291e-149,2.4334458761508876e-140,5.0598078193780374e-132,5.847026839345932e-124,3.755129232041961e-116,1.3403043374577068e-108,2.658708311455061e-101,2.9310734277884286e-94,1.7958557034182754e-87,6.115119004638352e-81,1.1572498226504958e-74,1.2171330840437931e-68,7.11439128166216e-63,2.3111395070802236e-57,4.17256692212142e-52,4.186674479362241e-47,2.3346609229209113e-42,7.23547701543747e-38,1.2462330289053048e-33,1.1929440653382059e-29,6.34643212572364e-26,1.8764108403917256e-22,3.0832941702758083e-19,2.8157281661119776e-16,1.4290756634855256e-13,4.030959703337793e-11,6.319030108894148e-09,5.505301745816072e-07,2.665634284526242e-05,0.0007173130603903674,0.010727675939488375,0.08916435831699912,0.4118752218830351,1.0573743676179526,1.5086226557736395,1.196247952856728,0.527169802111319,0.12911258504560896,0.017574191858213548,0.001329446561208397,5.589270670179593e-05,1.3059547612481165e-06,1.6958594642527754e-08,1.2238841789614182e-10,4.908847234866512e-13,1.0942270534160698e-15,1.355576757633833e-18,9.333177271921914e-22,3.571277935147152e-25,7.594628263366494e-29,8.975902505343423e-33,5.89574195615791e-37,2.152224359034215e-41,4.366418442691286e-46,4.9232500932310766e-51,3.0850853099187625e-56,1.0744128471476231e-61,2.0795240265273012e-67,2.2368941163340808e-73,1.3372593612652875e-79,4.442982485869617e-86,8.203936508535465e-93,8.418965210741935e-100,4.8015767379657583e-107,1.5219408295311154e-114,2.68102211940905e-122,2.624773066159563e-130,1.4281435397535182e-138,4.318577257145339e-147,7.257687455462348e-156,6.77867114278489e-165,3.5186786314103246e-174,1.015087259216418e-183,1.6274808418606458e-193,1.4501640275414487e-203,7.181366737405569e-214,1.9764499386088761e-224,3.0231052416105565e-235,2.569859906752602e-246,1.214099740645561e-257,3.1877776302430946e-269
2.9373361774128406e-54,2.864385383488236e-52,2.560257385455463e-50,2.097539704160304e-48,1.5751109004774732e-46,1.0841427447081713e-44,6.839686286428546e-43,3.955125615541586e-41,2.0963257266445865e-39,1.018431048410639e-37,4.5350166076545173e-36,1.850974845129908e-34,6.924629404723066e-33,2.374471375699603e-31,7.46297050927727e-30,2.1499625568365216e-28,5.677072642768814e-27,1.374017899665651e-25,3.0481386196601443e-24,6.197997839279702e-23,1.1551609828353305e-21,1.9733675694069164e-20,3.089924342721427e-19,4.4346779749101826e-18,5.83378898444365e-17,7.034184046589611e-16,7.774117895450768e-15,7.8752237488443e-14,7.312216894798838e-13,6.2231405866462596e-12,4.854500425743934e-11,3.4709939670715847e-10,2.274770346132314e-09,1.3664559672302652e-08,7.523641769768625e-08,3.79695071791026e-07,1.7563707492872663e-06,7.446836438802876e-06,2.8940219359458607e-05,0.00010308754713043431,0.0003365774204440537,0.0010072519878768591,0.0027629032210793303,0.006946524892139241,0.01600825169056674,0.033813847955916375,0.06546658261729187,0.11617672531913958,0.18897004849086055,0.28173525908887537,0.38500273435234456,0.4822373118067715,0.5536460292157336,0.5826100249833304,0.5619505506183147,0.4968126356719616,0.4025886703299938,0.2990231751359977,0.20357410427513858,0.12703242845756796,0.0726576006940424,0.03809095738392043,0.018303624954676346,0.008061701479616835,0.0032545481446865964,0.0012042844329301485,0.00040845275396104194,0.0001269781422067587,3.6181827005562066e-05,9.449882335839031e-06,2.262229665396545e-06,4.96388108912146e-07,9.983444996434722e-08,1.840406988713314e-08,3.1097229732163397e-09,4.816193356666572e-10,6.836920195696457e-11,8.895932745547596e-12,1.0609547347215338e-12,1.1597826395490218e-13,1.1620658430299564e-14,1.0672330166880344e-15,8.983842983204138e-17,6.9316948745972024e-18,4.90220090476436e-19,3.177731201741213e-20,1.8880678398095397e-21,1.028235077280739e-22,5.132649640195139e-24,2.3483628881468176e-25,9.848343344807395e-27,3.785607102028871e-28,1.3337740956334468e-29,4.30728296055895e-31,1.2749669050649788e-32,3.4591452974222703e-34,8.602270228055445e-36,1.960792973408401e-37,4.096611565047083e-39,7.844986769949618e-41
